number,0_Area under the curve,0_Autocorrelation,0_Centroid,0_Mean absolute diff,0_Mean diff,0_Median absolute diff,0_Median diff,0_Negative turning points,0_Neighbourhood peaks,0_Positive turning points,0_Signal distance,0_Slope,0_Sum absolute diff,0_Zero crossing rate
control_1,289.5,74549.0,16.981528927282728,9.067796610169491,-3.7796610169491527,0.0,0.0,0.0,0.0,1.0,590.0316132829016,-0.20536260072242266,535.0,3.0
control_1,876.0,183888.0,28.125326285565126,26.372881355932204,0.0,0.0,0.0,0.0,2.0,5.0,1601.2124991349735,0.04501250347318687,1556.0,10.0
control_1,3422.0,776303.0,51.70414644797199,8.745762711864407,3.830508474576271,0.0,0.0,1.0,1.0,3.0,568.2298416712281,4.250486246179494,516.0,7.0
control_1,43297.0,44351608.0,30.765177442946374,340.77966101694915,-7.322033898305085,293.0,0.0,17.0,2.0,15.0,20109.203265145046,1.1520978049458133,20106.0,0.0
control_1,16832.5,8891761.0,33.2290968009599,134.9322033898305,4.084745762711864,75.0,2.0,16.0,0.0,17.0,7966.125447863703,1.9809669352597934,7961.0,2.0
control_1,17813.0,13107316.0,37.69539477037099,191.11864406779662,-0.847457627118644,101.0,0.0,16.0,2.0,18.0,11279.168696611232,5.283801055848844,11276.0,12.0
control_1,29322.0,34804157.0,33.65279621626807,247.25423728813558,5.728813559322034,141.0,-18.0,18.0,1.0,18.0,14589.497306014053,4.961294804112252,14588.0,2.0
control_1,11543.0,11239937.0,51.42933906124207,144.88135593220338,0.2711864406779661,45.0,0.0,16.0,1.0,19.0,8554.10334620127,10.12239510975271,8548.0,18.0
control_1,11925.0,7209231.0,17.97755003272887,148.94915254237287,-0.8135593220338984,86.0,-30.0,17.0,2.0,18.0,8788.682657616975,-4.708724645734929,8788.0,4.0
control_1,13704.0,10509605.0,52.05271720488068,134.98305084745763,5.728813559322034,78.0,-4.0,18.0,1.0,18.0,7964.73869637288,10.405084745762709,7964.0,4.0
control_1,8410.0,5424209.0,9.58270911021312,108.88135593220339,-1.5254237288135593,40.0,0.0,10.0,1.0,13.0,6432.214567147917,-7.190803000833565,6424.0,14.0
control_1,9902.0,5625494.0,11.156023275467009,127.96610169491525,0.8135593220338984,60.0,-8.0,16.0,2.0,16.0,7554.907650236527,-6.61255904417894,7550.0,9.0
control_1,29919.0,38673684.0,12.281256499897967,278.40677966101697,-3.2542372881355934,168.0,0.0,7.0,1.0,10.0,16434.430132659323,-21.20811336482356,16426.0,6.0
control_1,6646.0,2876997.0,19.602841087425535,126.44067796610169,-2.135593220338983,26.0,0.0,7.0,1.0,10.0,7485.447942269695,-4.606751875520979,7460.0,5.0
control_1,30008.0,30303163.0,39.23032737539642,239.96610169491527,11.220338983050848,85.0,0.0,8.0,2.0,11.0,14172.41318318204,17.2083634342873,14158.0,7.0
control_1,16648.5,13804560.0,8.293867098987581,167.8135593220339,-15.576271186440678,111.0,0.0,12.0,2.0,16.0,9906.469862134327,-12.550263962211723,9901.0,8.0
control_1,6959.5,1717589.0,28.34460223021922,114.9322033898305,-0.05084745762711865,105.0,0.0,14.0,1.0,18.0,6786.506276996518,-0.5240622395109767,6781.0,15.0
control_1,15689.5,10713965.0,43.142772353652454,205.47457627118644,4.559322033898305,104.0,0.0,11.0,2.0,12.0,12131.559446040825,9.536065573770491,12123.0,8.0
control_1,28181.0,27706381.0,18.6778363078166,264.1694915254237,-18.0,156.0,0.0,14.0,2.0,16.0,15590.765480526594,-15.469547096415676,15586.0,12.0
control_1,15920.0,16359250.0,31.815903724192736,195.32203389830508,0.0,27.0,0.0,13.0,1.0,18.0,11534.307142628391,1.8194498471797707,11524.0,18.0
control_1,879.5,429991.0,9.376145082106369,29.305084745762713,-3.9152542372881354,0.0,0.0,1.0,2.0,3.0,1780.0886719621426,-1.1850236176715754,1729.0,7.0
control_1,694.0,249666.0,18.032879927583252,23.016949152542374,0.0,0.0,0.0,0.0,1.0,3.0,1410.0562658332028,-0.313976104473465,1358.0,6.0
control_1,720.0,413138.0,51.905070460717724,24.406779661016948,0.0,0.0,0.0,0.0,1.0,3.0,1493.0574530890601,0.8620727979994441,1440.0,6.0
control_1,540.0,128242.0,21.556338796961995,17.220338983050848,0.0,0.0,0.0,0.0,2.0,5.0,1064.1334235845231,-0.20016671297582686,1016.0,10.0
control_1,1411.0,1321753.0,45.074504086618305,43.559322033898304,0.0,0.0,0.0,1.0,2.0,5.0,2618.517626619567,1.2372603500972492,2570.0,10.0
control_1,439.0,166001.0,29.95267498388564,14.203389830508474,0.0,0.0,0.0,0.0,1.0,1.0,892.1479285361218,-0.02403445401500427,838.0,4.0
control_1,1853.0,769355.0,23.625121042951562,47.152542372881356,0.0,0.0,0.0,1.0,2.0,6.0,2827.0991845006242,-0.03314809669352623,2782.0,12.0
control_1,1012.0,315220.0,39.95096440581182,28.779661016949152,0.0,0.0,0.0,0.0,2.0,4.0,1747.05911020102,0.2168935815504306,1698.0,8.0
control_1,14264.5,7918667.0,47.04547823516256,92.11864406779661,7.135593220338983,0.0,0.0,4.0,1.0,5.0,5471.105137554668,11.51061405946096,5435.0,5.0
control_1,22072.0,15413006.0,40.67599169169207,170.98305084745763,9.322033898305085,101.0,0.0,15.0,1.0,16.0,10096.741413061596,8.955821061405944,10088.0,6.0
control_1,8893.5,5420716.0,14.324682569608886,106.9322033898305,-14.59322033898305,42.0,0.0,15.0,2.0,15.0,6317.885884492902,-5.06901917199222,6309.0,12.0
control_1,15227.5,14356594.0,41.8148145723143,254.05084745762713,-3.3389830508474576,93.0,-25.0,17.0,2.0,17.0,14989.508163517306,7.673353709363711,14989.0,12.0
control_1,23319.0,15561556.0,28.007351257162203,252.77966101694915,-4.813559322033898,172.0,-5.0,18.0,2.0,18.0,14914.706420430652,1.3588218949708208,14914.0,0.0
control_1,29066.5,26910423.0,27.772521078542688,349.06779661016947,7.135593220338983,190.0,4.0,13.0,1.0,15.0,20598.413588460833,-3.0451514309530454,20595.0,5.0
control_1,18750.0,18220535.0,11.32552298821083,208.77966101694915,-6.677966101694915,78.0,4.0,18.0,2.0,17.0,12319.882357234072,-15.53045290358433,12318.0,3.0
control_1,28154.0,24869261.0,38.35302894605513,221.864406779661,3.7288135593220337,130.0,0.0,11.0,1.0,13.0,13099.461063576033,13.514948596832449,13090.0,4.0
control_1,20030.5,13108728.0,37.58880129330626,235.57627118644066,-6.830508474576271,137.0,-17.0,18.0,1.0,19.0,13899.367951507651,2.2782995276465687,13899.0,4.0
control_1,441.0,79723.0,23.61717446659057,14.372881355932204,-1.9661016949152543,0.0,0.0,1.0,1.0,3.0,899.3700254128745,-0.2168657960544595,848.0,7.0
control_1,6562.5,4479428.0,40.10203289348551,109.37288135593221,1.4067796610169492,0.0,0.0,8.0,1.0,11.0,6484.511007112713,4.451292025562656,6453.0,13.0
control_1,8308.5,3301423.0,22.55815355984374,136.42372881355934,0.2542372881355932,64.0,0.0,16.0,2.0,17.0,8051.617031550548,-1.5948041122534045,8049.0,10.0
control_1,6271.0,1658727.0,43.86973142656989,106.71186440677967,-1.0169491525423728,51.0,0.0,15.0,1.0,17.0,6302.960728329943,2.5232286746318415,6296.0,10.0
control_1,10479.0,3308329.0,24.79750321083544,102.40677966101696,0.0,83.0,0.0,15.0,2.0,17.0,6046.713497446858,-0.9474576271186453,6042.0,14.0
control_1,6687.0,3703346.0,37.6296821847054,159.01694915254237,-0.711864406779661,55.0,0.0,10.0,1.0,19.0,9393.028531783439,0.8938594053903848,9382.0,23.0
control_1,15533.0,12612335.0,20.158482311166015,204.91525423728814,0.0,50.0,-3.0,12.0,2.0,15.0,12095.178049078702,-4.142345095859962,12090.0,14.0
control_1,8784.0,7536822.0,17.12635312337216,143.42372881355934,0.0,30.0,0.0,5.0,2.0,12.0,8488.437463029037,-5.3635454292859155,8462.0,20.0
control_1,675.0,130203.0,38.70145849173982,22.88135593220339,-1.0169491525423728,0.0,0.0,0.0,1.0,4.0,1400.0409121999023,0.11694915254237288,1350.0,9.0
control_1,511.0,97201.0,44.60822419522433,16.135593220338983,0.0,0.0,0.0,1.0,3.0,5.0,1000.1880510278245,0.2601555987774381,952.0,10.0
control_1,481.0,64809.0,22.259115246339242,16.305084745762713,0.0,0.0,0.0,1.0,2.0,6.0,1009.6889468538301,-0.13639899972214514,962.0,12.0
control_1,2719.0,1312267.0,33.11135614932022,70.20338983050847,0.0,0.0,0.0,3.0,2.0,7.0,4182.229346473153,0.4741039177549313,4142.0,14.0
control_1,1474.0,460518.0,27.102923229928038,36.30508474576271,0.0,0.0,0.0,0.0,3.0,4.0,2189.2491382012367,-0.28291191997777176,2142.0,10.0
control_1,989.0,415263.0,21.452619183505394,32.983050847457626,0.0,0.0,0.0,1.0,2.0,4.0,1997.1570767998696,-0.38346762989719385,1946.0,6.0
control_1,736.0,138680.0,22.115813383328526,23.52542372881356,0.0,0.0,0.0,0.0,1.0,5.0,1436.1178296500605,-0.27079744373437087,1388.0,10.0
control_1,5657.5,4834938.0,54.863446646058335,89.10169491525424,7.610169491525424,0.0,0.0,2.0,2.0,8.0,5297.15193975956,7.317032509030287,5257.0,11.0
control_1,24489.0,22846294.0,20.535034391135824,201.05084745762713,-3.3559322033898304,65.0,0.0,12.0,2.0,16.0,11867.400527036001,-9.659238677410396,11862.0,6.0
control_1,22146.5,14041113.0,37.43520445993135,220.15254237288136,6.084745762711864,195.0,20.0,18.0,1.0,18.0,12990.475850185325,6.32678521811614,12989.0,0.0
control_1,26619.0,16920083.0,40.428094235707945,196.4406779661017,1.9322033898305084,133.0,-13.0,17.0,1.0,16.0,11591.41479905843,9.508780216726866,11590.0,2.0
control_1,28837.5,26805926.0,35.618826150605656,272.728813559322,-4.966101694915254,153.0,-3.0,10.0,1.0,12.0,16095.133985724782,6.298305084745761,16091.0,3.0
control_1,5380.5,2620537.0,43.24998578535621,90.72881355932203,2.76271186440678,38.0,0.0,18.0,2.0,18.0,5358.710402891393,2.4479855515420943,5353.0,10.0
control_1,15208.5,9610158.0,42.50236676649853,208.45762711864407,17.06779661016949,95.0,12.0,15.0,2.0,16.0,12302.682077370664,8.067463184217836,12299.0,6.0
control_1,16540.0,9975002.0,14.731143011299647,186.27118644067798,-15.05084745762712,132.0,-15.0,14.0,2.0,15.0,10994.393054999466,-8.327090858571824,10990.0,8.0
control_1,5803.5,2759310.0,31.174514643153543,94.11864406779661,3.7457627118644066,39.0,0.0,7.0,2.0,14.0,5571.677411154993,0.827007502083912,5553.0,18.0
control_1,17727.0,13019452.0,42.109745786535406,240.0,-0.9830508474576272,157.0,-17.0,22.0,1.0,21.0,14160.420643918402,8.352153375937759,14160.0,8.0
control_1,20933.0,15295751.0,15.731800550361992,127.69491525423729,-7.389830508474576,0.0,0.0,6.0,1.0,6.0,7570.376616621492,-10.340455682133925,7534.0,4.0
control_1,10856.0,2031360.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,-1.287158279691596e-15,0.0,0.0
control_1,10856.0,2031360.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,-1.287158279691596e-15,0.0,0.0
control_1,10856.0,2031360.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,-1.287158279691596e-15,0.0,0.0
control_1,10856.0,2031360.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,-1.287158279691596e-15,0.0,0.0
control_1,10764.0,1997504.0,29.0,3.1186440677966103,-3.1186440677966103,0.0,0.0,0.0,0.0,0.0,242.00271737123884,-0.3016393442622971,184.0,1.0
control_1,20473.0,7224540.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,-2.574316559383192e-15,0.0,0.0
control_1,20473.0,7224540.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,-2.574316559383192e-15,0.0,0.0
control_1,20473.0,7224540.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,-2.574316559383192e-15,0.0,0.0
control_1,20473.0,7224540.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,-2.574316559383192e-15,0.0,0.0
control_1,20473.0,7224540.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,-2.574316559383192e-15,0.0,0.0
control_1,20473.0,7224540.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,-2.574316559383192e-15,0.0,0.0
control_1,20473.0,7224540.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,-2.574316559383192e-15,0.0,0.0
control_1,20473.0,7224540.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,-2.574316559383192e-15,0.0,0.0
control_1,20473.0,7224540.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,-2.574316559383192e-15,0.0,0.0
control_1,20473.0,7224540.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,-2.574316559383192e-15,0.0,0.0
control_1,20473.0,7224540.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,-2.574316559383192e-15,0.0,0.0
control_1,20473.0,7224540.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,-2.574316559383192e-15,0.0,0.0
control_1,28453.0,19534454.0,42.90533014129804,75.52542372881356,1.0169491525423728,0.0,0.0,4.0,0.0,3.0,4500.077133919563,9.524367879966652,4456.0,0.0
control_1,23647.5,17227621.0,14.72138225005066,125.54237288135593,-6.694915254237288,46.0,-7.0,14.0,1.0,15.0,7410.118892906907,-13.526285079188668,7407.0,4.0
control_1,28740.0,20818136.0,37.24906864860524,168.0,4.47457627118644,87.0,3.0,13.0,2.0,15.0,9914.838997312942,11.265407057515974,9912.0,1.0
control_1,26160.0,19929247.0,29.897984103463617,238.88135593220338,1.8305084745762712,131.0,0.0,20.0,2.0,18.0,14096.331411634275,2.4894415115309774,14094.0,8.0
control_1,11974.0,3550405.0,21.92152331917063,103.08474576271186,-8.23728813559322,78.0,0.0,16.0,3.0,17.0,6086.596210365151,-2.2156988052236746,6082.0,2.0
control_1,19425.0,10676674.0,24.03867852479152,206.20338983050848,0.5423728813559322,183.0,-12.0,14.0,2.0,16.0,12169.473185821496,-3.21550430675188,12166.0,2.0
control_1,11980.0,6199020.0,33.90530019261109,201.4915254237288,2.3389830508474576,111.0,0.0,16.0,2.0,18.0,11891.434799671299,1.2978605168102229,11888.0,8.0
control_1,19115.0,13183333.0,40.69837384825218,210.98305084745763,19.661016949152543,101.0,-6.0,18.0,1.0,18.0,12449.913544804558,7.389636010002776,12448.0,0.0
control_1,26153.5,18325846.0,34.76989684405293,171.74576271186442,-4.4576271186440675,103.0,-30.0,16.0,2.0,14.0,10137.39264565948,3.1614337315921057,10133.0,0.0
control_1,14887.5,11532460.0,47.800685543240554,144.79661016949152,7.779661016949152,86.0,8.0,15.0,1.0,15.0,8545.86677817476,10.446735204223394,8543.0,2.0
control_1,20740.0,15567893.0,13.371268353398884,177.1864406779661,-10.0,75.0,0.0,9.0,2.0,14.0,10461.490052089386,-13.334009447068631,10454.0,8.0
control_1,15109.5,10946445.0,22.528682234277888,168.66101694915255,-0.05084745762711865,76.0,0.0,11.0,3.0,14.0,9958.34956562947,-4.72183939983329,9951.0,7.0
control_1,3180.0,1009444.0,26.244560371848266,77.05084745762711,-0.13559322033898305,3.0,0.0,6.0,2.0,11.0,4574.6319287663755,-1.1560989163656576,4546.0,15.0
control_1,368.0,47658.0,26.61404171387805,10.915254237288135,0.0,0.0,0.0,0.0,2.0,3.0,695.0871323626819,0.04567935537649336,644.0,6.0
control_1,207.0,11569.0,18.982193793759183,5.559322033898305,0.0,0.0,0.0,0.0,2.0,3.0,380.0796622716837,-0.108335648791331,328.0,6.0
control_1,484.0,96872.0,13.437360640845652,14.610169491525424,0.0,0.0,0.0,1.0,3.0,4.0,911.1707407006968,-0.3484301194776328,862.0,8.0
control_1,1025.0,147239.0,40.74819171551016,34.23728813559322,0.0,0.0,0.0,5.0,1.0,12.0,2053.925041309114,0.5207835509863848,2020.0,24.0
control_1,377.0,52495.0,20.18729402800267,11.864406779661017,0.0,0.0,0.0,0.0,2.0,3.0,752.0536470066979,-0.20591831064184501,700.0,6.0
control_1,405.0,55973.0,37.96182087792329,13.728813559322035,0.0,0.0,0.0,0.0,1.0,4.0,861.0648304149511,0.10777993887190883,810.0,8.0
control_1,1263.0,282033.0,30.461208440147075,34.74576271186441,0.0,0.0,0.0,2.0,3.0,8.0,2091.8345025184817,0.23903862183939964,2050.0,16.0
control_1,532.0,112870.0,51.54882608310446,17.76271186440678,0.0,0.0,0.0,0.0,1.0,7.0,1092.5828641352641,0.4689080300083356,1048.0,14.0
control_1,622.0,177846.0,21.05327080732769,20.915254237288135,0.0,0.0,0.0,0.0,1.0,3.0,1286.142966849079,-0.1897749374826342,1234.0,6.0
control_1,30558.5,27671348.0,40.681016335019166,245.88135593220338,14.966101694915254,135.0,0.0,13.0,2.0,15.0,14520.195186198163,15.70536260072242,14507.0,9.0
control_1,14591.5,11355415.0,31.018740926685638,222.4915254237288,16.28813559322034,102.0,7.0,18.0,1.0,17.0,13129.827966093268,-1.0871075298694084,13127.0,2.0
control_1,16442.0,14578154.0,8.736843361649218,113.11864406779661,-11.796610169491526,35.0,0.0,16.0,2.0,16.0,6681.041891439251,-17.27829952764657,6674.0,14.0
control_1,14106.5,9897595.0,28.955601436510587,258.35593220338984,-0.8983050847457628,88.0,8.0,12.0,3.0,14.0,15246.763994065008,-0.9406779661016976,15243.0,13.0
control_1,23440.0,21561482.0,43.96663429721575,227.89830508474577,1.152542372881356,131.0,0.0,18.0,2.0,19.0,13450.549825897999,13.12020005557099,13446.0,8.0
control_1,7887.0,6086556.0,13.343842560554771,114.61016949152543,-16.406779661016948,45.0,0.0,14.0,2.0,16.0,6770.211671327095,-4.940483467629898,6762.0,16.0
control_1,41404.5,40386672.0,37.5533040949747,285.40677966101697,19.47457627118644,193.0,0.0,19.0,2.0,19.0,16841.281359662436,9.733981661572653,16839.0,0.0
control_1,32917.5,35527997.0,17.155553266906658,256.2542372881356,-20.35593220338983,171.0,15.0,20.0,1.0,19.0,15120.49072612389,-14.714615170880805,15119.0,4.0
control_1,17114.5,13684737.0,8.374086107756401,166.08474576271186,-31.847457627118644,100.0,-10.0,19.0,2.0,19.0,9799.733583230805,-13.160850236176719,9799.0,2.0
control_1,8167.0,3239329.0,28.036361542776298,111.89830508474576,-3.830508474576271,55.0,-6.0,14.0,1.0,15.0,6606.3003423587315,-1.3100583495415388,6602.0,8.0
control_1,22723.5,24998435.0,51.11448392669381,202.76271186440678,24.35593220338983,93.0,3.0,15.0,2.0,16.0,11966.724005819282,19.395804390108363,11963.0,2.0
control_1,17077.5,11824516.0,9.180239681691834,197.27118644067798,-11.610169491525424,114.0,-10.0,16.0,1.0,16.0,11643.58157074671,-11.468130036121144,11639.0,2.0
control_1,14850.5,13024555.0,24.403197498878082,174.79661016949152,-2.0508474576271185,61.0,7.0,14.0,1.0,17.0,10319.913654909014,-4.475159766601836,10313.0,11.0
control_1,3376.0,1409468.0,19.563181994908717,89.69491525423729,0.0,0.0,0.0,6.0,3.0,12.0,5323.323275877097,-1.7434287302028342,5292.0,14.0
control_1,19102.0,21557992.0,15.902072094655198,202.16949152542372,0.0,43.0,0.0,9.0,2.0,12.0,11951.522631851654,-12.967046401778278,11928.0,10.0
control_1,2531.0,1567879.0,19.676258818441983,75.89830508474576,0.0,0.0,0.0,3.0,2.0,8.0,4518.3430839610455,-1.7355654348430116,4478.0,12.0
control_1,893.0,514175.0,49.8015811737249,26.16949152542373,0.0,0.0,0.0,0.0,0.0,3.0,1596.0733481146112,0.897054737427063,1544.0,6.0
control_1,251.0,37661.0,47.130108069355565,6.135593220338983,0.0,0.0,0.0,0.0,1.0,1.0,418.0144093157172,0.247985551542095,362.0,2.0
control_1,1004.0,374014.0,23.999957220852696,33.186440677966104,0.0,0.0,0.0,1.0,3.0,6.0,2004.09484172368,-0.203945540427897,1958.0,12.0
control_1,303.0,91809.0,31.0,10.271186440677965,0.0,0.0,0.0,0.0,1.0,1.0,663.0033003210461,0.02525701583773266,606.0,2.0
control_1,1331.0,711107.0,21.443647721088386,44.847457627118644,0.0,0.0,0.0,2.0,1.0,5.0,2693.6167715702604,-0.7956932481244791,2646.0,10.0
control_1,943.0,377073.0,44.306975041968,21.050847457627118,0.0,0.0,0.0,0.0,2.0,3.0,1294.3391499862844,0.705723812170047,1242.0,6.0
control_1,5509.5,1597863.0,49.33586734281975,36.66101694915254,5.271186440677966,0.0,0.0,3.0,1.0,9.0,2201.2509526426543,5.64409558210614,2163.0,19.0
control_1,29064.0,23840388.0,35.9247614594192,247.76271186440678,0.6779661016949152,145.0,0.0,13.0,2.0,16.0,14628.251861931969,8.094137260350095,14618.0,8.0
control_1,9788.0,6443320.0,16.891325745112766,148.23728813559322,-10.847457627118644,68.0,7.0,14.0,1.0,16.0,8748.922790604647,-3.3612670186162825,8746.0,12.0
control_1,15301.5,11652709.0,44.414704855325915,177.64406779661016,14.559322033898304,95.0,-6.0,18.0,2.0,18.0,10481.80066561243,8.102722978605168,10481.0,2.0
control_1,27252.5,31694461.0,28.643535853157434,214.1864406779661,-32.42372881355932,100.0,0.0,16.0,2.0,16.0,12640.295265619327,0.3645179216449001,12637.0,8.0
