number,0_Area under the curve,0_Autocorrelation,0_Centroid,0_Mean absolute diff,0_Mean diff,0_Median absolute diff,0_Median diff,0_Negative turning points,0_Neighbourhood peaks,0_Positive turning points,0_Signal distance,0_Slope,0_Sum absolute diff,0_Zero crossing rate
condition_1,23589.0,15925529.0,22.54269619552355,219.5593220338983,-0.5423728813559322,137.0,9.0,15.0,2.0,16.0,12954.536665816217,-4.303000833564882,12954.0,0.0
condition_1,20805.0,9033617.0,27.280883504359327,157.59322033898306,-0.5423728813559322,135.0,-41.0,20.0,3.0,19.0,9298.361297643743,-1.5016671297582675,9298.0,0.0
condition_1,14577.5,4878778.0,30.703888965638527,119.03389830508475,4.186440677966102,84.0,-2.0,16.0,1.0,16.0,7024.9596543539255,0.782217282578491,7023.0,0.0
condition_1,20721.5,13366484.0,36.84011404943888,211.23728813559322,4.932203389830509,152.0,-24.0,16.0,2.0,15.0,12464.517257700847,3.8336204501250335,12463.0,0.0
condition_1,16413.5,9372939.0,14.27171125300186,117.37288135593221,-12.864406779661017,60.0,0.0,11.0,1.0,13.0,6939.8574579008855,-12.247207557654907,6925.0,7.0
condition_1,4356.0,2123559.0,53.34508530255105,49.28813559322034,6.745762711864407,0.0,0.0,3.0,0.0,4.0,2954.1398447046727,6.114226173937205,2908.0,1.0
condition_1,21957.5,11772764.0,29.388833752209763,174.1864406779661,-3.2033898305084745,107.0,-14.0,16.0,2.0,18.0,10279.621912295412,-2.486190608502365,10277.0,2.0
condition_1,23160.5,12865286.0,29.491135603203848,192.22033898305085,-13.610169491525424,137.0,-6.0,15.0,2.0,15.0,11341.464632330659,0.45173659349819356,11341.0,0.0
condition_1,18069.5,7833032.0,27.596229148559587,165.10169491525423,-0.423728813559322,144.0,0.0,18.0,1.0,19.0,9742.34475353865,-1.7002500694637428,9741.0,0.0
condition_1,15373.0,6859680.0,32.0893876973853,147.08474576271186,-3.1186440677966103,111.0,-9.0,19.0,3.0,18.0,8680.748104577488,0.5871631008613477,8678.0,10.0
condition_1,9492.0,5418707.0,18.25790599122632,136.64406779661016,-12.440677966101696,73.0,0.0,12.0,1.0,16.0,8071.074328492421,-5.065379272020006,8062.0,13.0
condition_1,7145.0,2166975.0,32.783541572930005,100.54237288135593,1.9661016949152543,46.0,0.0,12.0,3.0,17.0,5939.06942067921,1.3754098360655729,5932.0,21.0
condition_1,2644.0,478379.0,39.689384358427105,52.88135593220339,1.0508474576271187,18.0,0.0,11.0,3.0,16.0,3133.5282519755883,0.7266185051403166,3120.0,26.0
condition_1,3973.5,1113260.0,28.898591523992597,67.91525423728814,-3.3389830508474576,36.0,0.0,13.0,2.0,17.0,4014.1400584853063,-0.132925812725758,4007.0,21.0
condition_1,4124.0,1365328.0,47.484320983675715,77.83050847457628,-1.9661016949152543,50.0,0.0,10.0,1.0,15.0,4602.721947537276,1.6744651292025563,4592.0,23.0
condition_1,1225.5,375733.0,46.163642799541165,28.76271186440678,3.711864406779661,0.0,0.0,1.0,1.0,5.0,1743.2960525779324,0.8530980828007779,1697.0,9.0
condition_1,518.0,123547.0,17.139574412976437,15.288135593220339,-4.8474576271186445,0.0,0.0,0.0,2.0,7.0,945.4325921795228,-0.1559599888858013,902.0,15.0
condition_1,125.0,11773.0,31.027520597978427,3.6271186440677967,0.0,0.0,0.0,0.0,1.0,1.0,270.03804697270994,0.011419838844123339,214.0,2.0
condition_1,759.0,129925.0,35.40654223590533,24.71186440677966,0.0,0.0,0.0,3.0,2.0,7.0,1503.145525024643,0.3351208669074742,1458.0,12.0
condition_1,188.0,31053.0,56.85202717933855,4.372881355932203,2.8135593220338984,0.0,0.0,0.0,1.0,1.0,311.1755176580257,0.3409558210614059,258.0,3.0
condition_1,373.0,40690.0,11.208503317768493,11.728813559322035,0.4406779661016949,0.0,0.0,0.0,1.0,4.0,740.2779617476724,-0.14709641567101978,692.0,9.0
condition_1,334.5,26504.0,23.77399637790522,8.457627118644067,-0.1864406779661017,0.0,0.0,0.0,1.0,4.0,548.3040204541066,-0.05557099194220615,499.0,9.0
condition_1,2193.0,590493.0,33.531835263076786,52.30508474576271,0.0,0.0,0.0,5.0,2.0,12.0,3118.5705752521435,0.09260905807168619,3086.0,16.0
condition_1,9706.5,5688199.0,25.854837708736984,161.84745762711864,0.0847457627118644,61.0,0.0,13.0,2.0,15.0,9566.434616349668,0.2230897471519851,9549.0,9.0
condition_1,13704.0,6641590.0,37.769972852886134,157.76271186440678,0.7796610169491526,117.0,8.0,15.0,2.0,16.0,9312.155302293104,4.96954709641567,9308.0,8.0
condition_1,25521.5,19196377.0,25.933477864078206,246.72881355932202,9.64406779661017,165.0,0.0,14.0,1.0,15.0,14558.718774144198,-2.3757432620172274,14557.0,0.0
condition_1,11222.0,7798674.0,10.167593490893452,180.67796610169492,-8.338983050847459,65.0,0.0,17.0,2.0,18.0,10663.56821831608,-8.594331758821895,10660.0,10.0
condition_1,2275.0,1339367.0,6.953883438967811,41.355932203389834,-0.8813559322033898,0.0,0.0,5.0,1.0,6.0,2484.2589342741953,-2.8507641011392053,2440.0,11.0
condition_1,464.0,35946.0,19.55766983809047,9.627118644067796,0.0,0.0,0.0,1.0,2.0,6.0,611.9213627992458,-0.23873298138371774,568.0,12.0
condition_1,9620.5,3878191.0,42.03902592729445,103.0677966101695,0.6949152542372882,37.0,0.0,9.0,1.0,10.0,6107.249840793492,6.800138927479854,6081.0,1.0
condition_1,10766.5,3747078.0,40.48570406060402,111.88135593220339,2.4237288135593222,75.0,0.0,17.0,2.0,17.0,6602.727022138411,3.8393998332870236,6601.0,0.0
condition_1,16446.5,6884961.0,32.37163681827682,175.23728813559322,0.4576271186440678,152.0,-10.0,17.0,2.0,17.0,10339.58462192082,1.9253403723256441,10339.0,4.0
condition_1,17682.0,7541278.0,33.32753347642137,165.66101694915255,1.423728813559322,131.0,17.0,15.0,1.0,16.0,9776.374349998387,2.082634065018059,9774.0,2.0
condition_1,12993.5,4424262.0,21.872763186266997,152.96610169491527,-4.016949152542373,124.0,5.0,20.0,2.0,19.0,9025.589434231717,-2.754265073631565,9025.0,2.0
condition_1,19907.5,11114617.0,27.152173574671984,168.22033898305085,-0.6271186440677966,92.0,13.0,13.0,1.0,13.0,9928.65300978475,-1.7441789385940545,9925.0,4.0
condition_1,10652.0,4514697.0,20.7882867886815,149.15254237288136,-1.1864406779661016,56.0,0.0,17.0,2.0,17.0,8804.00333259151,-3.033425951653239,8800.0,9.0
condition_1,3478.5,675834.0,43.28707937156165,69.77966101694915,-0.4576271186440678,45.0,0.0,11.0,2.0,16.0,4129.065827176667,1.6184495693248122,4117.0,23.0
condition_1,2127.5,226030.0,34.86310666725656,47.16949152542373,-0.05084745762711865,33.0,0.0,9.0,1.0,14.0,2801.104361071424,0.8584051125312585,2783.0,24.0
condition_1,6030.0,3273617.0,4.243968063460081,81.66101694915254,-0.23728813559322035,26.0,0.0,9.0,1.0,13.0,4830.832050587453,-5.950291747707698,4818.0,15.0
condition_1,5918.0,4169478.0,31.18042810155132,84.30508474576271,0.0,5.0,0.0,6.0,1.0,12.0,5000.13151310894,-0.8632397888302313,4974.0,16.0
condition_1,463.0,170135.0,14.968871778293709,15.694915254237289,0.0,0.0,0.0,0.0,2.0,4.0,977.4088934646762,-0.38085579327590996,926.0,8.0
condition_1,197.0,10943.0,27.716622498400802,5.220338983050848,0.0,0.0,0.0,0.0,2.0,3.0,359.1529983153322,-0.02981383717699359,308.0,6.0
condition_1,222.0,47970.0,14.006003752345215,7.52542372881356,0.0,0.0,0.0,0.0,2.0,2.0,499.329121506581,-0.1858849680466796,444.0,4.0
condition_1,35.0,1225.0,20.0,1.1864406779661016,0.0,0.0,0.0,0.0,1.0,1.0,127.02856560004639,-0.018477354820783557,70.0,2.0
condition_1,118.0,7132.0,16.11567582725743,3.830508474576271,0.0,0.0,0.0,0.0,2.0,3.0,278.34777681763023,-0.0437899416504585,226.0,6.0
condition_1,1067.0,211449.0,8.65236534578078,34.23728813559322,0.0,0.0,0.0,1.0,1.0,11.0,2053.5181395571203,-0.5739649902750763,2020.0,22.0
condition_1,13884.0,9116057.0,25.58664124193168,182.3728813559322,0.3050847457627119,102.0,0.0,14.0,1.0,18.0,10766.783972506624,-1.0980550152820252,10760.0,15.0
condition_1,20363.0,13675604.0,38.79651363113469,222.40677966101694,0.576271186440678,120.0,0.0,18.0,1.0,19.0,13123.35917964377,5.993609335926644,13122.0,9.0
condition_1,4261.5,1229859.0,21.572924213263473,76.96610169491525,-3.711864406779661,29.0,0.0,7.0,3.0,12.0,4562.827993167964,-2.3288413448180054,4541.0,15.0
condition_1,6951.0,2008140.0,27.68422968518131,86.30508474576271,1.6610169491525424,63.0,-2.0,15.0,1.0,15.0,5097.404421975548,-0.22545151430953211,5092.0,9.0
condition_1,20609.5,13597222.0,33.404538956560394,167.3050847457627,4.186440677966102,96.0,-6.0,18.0,1.0,19.0,9872.1428919762,5.149986107252011,9871.0,0.0
condition_1,12151.0,3508120.0,30.695847063384377,108.7457627118644,4.576271186440678,81.0,6.0,19.0,2.0,19.0,6416.876775690014,-0.05990552931369985,6416.0,0.0
condition_1,13337.5,5567744.0,29.509798403087498,167.54237288135593,5.711864406779661,107.0,-4.0,18.0,3.0,17.0,9887.680098282455,0.5991664351208651,9885.0,0.0
condition_1,11001.5,3100081.0,24.824846834647225,103.77966101694915,0.22033898305084745,93.0,1.0,17.0,2.0,17.0,6127.655245642523,-1.9030564045568228,6123.0,0.0
condition_1,12353.0,4390768.0,36.541939132288476,148.88135593220338,1.6610169491525424,116.0,0.0,17.0,2.0,17.0,8787.497753960994,2.0932481244790204,8784.0,5.0
condition_1,11246.5,4749887.0,42.26849291362089,159.33898305084745,8.35593220338983,131.0,0.0,17.0,1.0,15.0,9402.70825410953,3.623756599055291,9401.0,4.0
condition_1,26507.0,24411833.0,29.014480969126733,247.76271186440678,-9.423728813559322,160.0,0.0,17.0,1.0,16.0,14621.544876635013,-3.9316754654070594,14618.0,8.0
condition_1,9421.0,3339757.0,24.297888139765856,102.30508474576271,0.0,70.0,0.0,11.0,2.0,16.0,6048.829459935443,-1.7858016115587665,6036.0,12.0
condition_1,3570.5,1065575.0,19.152786992938086,69.47457627118644,-0.8983050847457628,27.0,0.0,14.0,2.0,18.0,4105.870250947396,-1.0426507363156439,4099.0,22.0
condition_1,2760.0,346714.0,37.320344722162936,45.96610169491525,-0.06779661016949153,27.0,0.0,11.0,1.0,16.0,2722.5824135808216,0.6688524590163931,2712.0,14.0
condition_1,4709.0,1275074.0,31.849148363153823,84.64406779661017,3.016949152542373,32.0,3.0,16.0,1.0,19.0,4999.628331582897,0.6632953598221724,4994.0,15.0
condition_1,5069.0,3711155.0,26.995676009220848,91.72881355932203,-2.0338983050847457,5.0,0.0,7.0,2.0,11.0,5439.201261764715,-1.5554042789663807,5412.0,11.0
condition_1,151.5,18806.0,29.61320855046262,5.033898305084746,-0.4915254237288136,0.0,0.0,0.0,1.0,1.0,352.18706194688804,-0.03628785773826062,297.0,3.0
condition_1,55.0,2713.0,6.072981938813122,1.8644067796610169,0.0,0.0,0.0,0.0,1.0,2.0,165.3437843119035,-0.06815782161711587,110.0,4.0
condition_1,245.0,23751.0,27.48372700096838,8.305084745762711,0.0,0.0,0.0,0.0,2.0,4.0,541.1617230009965,0.011253125868296751,490.0,8.0
condition_1,391.0,66111.0,30.91972591550574,12.338983050847459,0.0,0.0,0.0,1.0,2.0,5.0,776.7068675265956,0.04620727979994441,728.0,10.0
condition_1,1222.0,468978.0,16.270560665958744,33.96610169491525,0.0,0.0,0.0,0.0,1.0,3.0,2054.049195066897,-0.5699360933592665,2004.0,6.0
condition_1,471.0,34485.0,46.89360591561549,14.135593220338983,0.2033898305084746,0.0,0.0,2.0,2.0,8.0,873.8810562423573,0.3687968880244511,834.0,17.0
condition_1,824.0,86720.0,17.344038284132843,20.88135593220339,0.0,0.0,0.0,2.0,2.0,7.0,1272.5902163063802,-0.5852181161433733,1232.0,12.0
condition_1,639.0,83314.0,44.842067359627436,19.1864406779661,0.4406779661016949,0.0,0.0,2.0,2.0,8.0,1171.695047428896,0.42734092803556534,1132.0,17.0
condition_1,7042.5,2614964.0,15.697301760177195,87.16949152542372,0.3898305084745763,47.0,0.0,8.0,2.0,13.0,5164.731109598503,-5.259127535426508,5143.0,12.0
condition_1,9297.0,5139800.0,43.37327717031791,136.8135593220339,6.745762711864407,43.0,0.0,11.0,2.0,12.0,8086.598448932073,6.207390941928313,8072.0,11.0
condition_1,13655.0,5833344.0,24.698626551082878,191.76271186440678,0.9830508474576272,129.0,-15.0,16.0,2.0,18.0,11316.60674597099,-0.7551542095026429,11314.0,5.0
condition_1,15813.5,6018969.0,35.6335111544851,154.11864406779662,5.101694915254237,139.0,8.0,21.0,2.0,20.0,9093.423230919943,4.224923589886077,9093.0,2.0
condition_1,11543.0,4877789.0,12.272163884087647,122.84745762711864,-8.508474576271187,87.0,-12.0,16.0,2.0,18.0,7249.806540186154,-5.495609891636569,7248.0,4.0
condition_1,10525.5,2549612.0,29.45522495187503,100.96610169491525,0.6271186440677966,73.0,12.0,21.0,2.0,23.0,5958.966352234825,-0.13231453181439523,5957.0,2.0
condition_1,17660.5,10761720.0,26.061984143798576,218.35593220338984,-10.457627118644067,114.0,0.0,13.0,1.0,15.0,12887.744381997989,-5.866240622395111,12883.0,4.0
condition_1,3679.5,1184502.0,18.61895547664757,64.38983050847457,2.4237288135593222,15.0,3.0,13.0,1.0,14.0,3805.472893154253,-0.914642956376772,3799.0,16.0
condition_1,9113.5,3464375.0,18.45790856936677,97.20338983050847,0.3898305084745763,43.0,3.0,16.0,1.0,16.0,5741.385469156814,-4.451931091969994,5735.0,10.0
condition_1,7412.5,2184397.0,33.254562243035494,113.40677966101696,1.4067796610169492,55.0,1.0,16.0,2.0,17.0,6696.517451728028,1.340400111141983,6691.0,12.0
condition_1,7329.0,2220318.0,35.41874046870763,126.84745762711864,-1.5254237288135593,55.0,0.0,17.0,2.0,17.0,7488.117041018888,0.2790219505418157,7484.0,8.0
condition_1,8490.5,2741718.0,46.07143440718557,100.42372881355932,3.610169491525424,55.0,5.0,18.0,1.0,18.0,5926.2844571508285,5.008502361767156,5925.0,2.0
condition_1,3225.5,685922.0,8.434254915281912,40.76271186440678,-1.7796610169491525,18.0,3.0,14.0,1.0,18.0,2412.099258219376,-2.5911086412892463,2405.0,12.0
condition_1,2851.5,804163.0,5.360776360016564,58.96610169491525,-8.11864406779661,29.0,0.0,15.0,1.0,19.0,3488.2990774967725,-2.5734648513475964,3479.0,20.0
condition_1,2411.0,887540.0,6.563745859341551,50.16949152542373,-7.694915254237288,17.0,0.0,9.0,2.0,17.0,2975.5481821455814,-1.6940261183662133,2960.0,23.0
condition_1,6635.0,6934976.0,22.767257305576834,126.50847457627118,0.9491525423728814,11.0,0.0,10.0,1.0,11.0,7490.661043209911,-2.644067796610171,7464.0,16.0
condition_1,166.0,25618.0,29.007026309626045,5.627118644067797,0.0,0.0,0.0,0.0,1.0,3.0,385.6553605796396,-0.0012781328146707779,332.0,6.0
condition_1,160.0,8790.0,11.809897610921501,5.220338983050848,0.0,0.0,0.0,1.0,1.0,3.0,360.14953224676304,-0.16676854681856074,308.0,6.0
condition_1,747.0,85215.0,19.30655401044417,15.254237288135593,0.0,0.0,0.0,3.0,2.0,6.0,944.7065225897339,-0.26121144762434023,900.0,10.0
condition_1,315.0,78173.0,7.9815281491051895,9.389830508474576,0.0,0.0,0.0,0.0,0.0,1.0,610.0170527068199,-0.3784662406223953,554.0,2.0
condition_1,569.0,46395.0,18.33518698135575,15.728813559322035,0.6779661016949152,0.0,0.0,2.0,1.0,7.0,968.4732413001444,-0.3232286746318422,928.0,15.0
condition_1,581.0,91963.0,32.02260691799963,18.406779661016948,0.0,0.0,0.0,2.0,2.0,8.0,1127.6234649293588,-0.03903862183939995,1086.0,16.0
condition_1,581.0,131461.0,49.58404393698511,19.694915254237287,0.0,0.0,0.0,0.0,1.0,5.0,1211.1214277323204,0.5474020561267018,1162.0,10.0
condition_1,592.0,64254.0,29.198509042238616,18.847457627118644,0.0,0.0,0.0,1.0,1.0,7.0,1154.2462094864718,0.00016671297582648037,1112.0,14.0
condition_1,963.0,152012.0,43.72059442675578,29.084745762711865,1.728813559322034,0.0,0.0,1.0,2.0,8.0,1758.271575349752,0.7440955821061405,1716.0,15.0
condition_1,8662.5,4769114.0,13.725273289755707,138.08474576271186,0.288135593220339,73.0,0.0,13.0,1.0,16.0,8152.151018042429,-4.386662961933873,8147.0,14.0
condition_1,18947.5,14372784.0,25.436595095285647,187.5084745762712,0.6271186440677966,111.0,0.0,12.0,1.0,14.0,11066.520339578612,-1.9842734092803584,11063.0,8.0
condition_1,21808.0,19803601.0,30.030838431858932,178.4406779661017,-0.6440677966101694,81.0,-18.0,14.0,2.0,13.0,10529.784747101114,-1.1962489580439053,10528.0,4.0
condition_1,21835.0,14340066.0,27.862526364941417,201.4915254237288,-7.694915254237288,151.0,-11.0,18.0,1.0,17.0,11890.527968030503,-1.7876076687968916,11888.0,3.0
condition_1,41780.0,46005214.0,38.26156561297596,310.271186440678,12.067796610169491,182.0,0.0,20.0,1.0,21.0,18308.32817053222,15.527979994442893,18306.0,1.0
condition_1,60086.5,90683543.0,25.297957348225797,413.7457627118644,-22.491525423728813,249.0,49.0,19.0,2.0,17.0,24412.162376404194,-4.547568769102531,24411.0,0.0
condition_1,46770.0,57046026.0,21.477601927959014,389.22033898305085,-29.152542372881356,226.0,-15.0,17.0,1.0,16.0,22964.243436945282,-10.32214504028897,22964.0,0.0
condition_1,19023.5,14787018.0,49.01044659579098,194.6271186440678,29.54237288135593,142.0,0.0,16.0,0.0,17.0,11484.660434237523,13.274242845234788,11483.0,0.0
condition_1,67636.5,95048596.0,27.323075314021473,382.864406779661,-4.491525423728813,289.0,-64.0,15.0,1.0,16.0,22590.13608587225,-3.0045012503473223,22589.0,0.0
condition_1,56881.0,73709835.0,26.730243772761124,389.35593220338984,-18.440677966101696,251.0,-40.0,17.0,2.0,17.0,22973.287914597953,-0.258933036954716,22972.0,0.0
condition_1,53238.0,57057249.0,24.74142426670448,403.89830508474574,-10.94915254237288,342.0,-66.0,17.0,1.0,17.0,23831.207916932362,-9.213364823562108,23830.0,1.0
condition_1,14397.5,6387836.0,24.514523228210617,138.52542372881356,8.322033898305085,78.0,0.0,12.0,1.0,13.0,8186.533048164728,-2.936704640177828,8173.0,6.0
condition_1,8310.0,3164822.0,12.214589319715294,92.84745762711864,-3.457627118644068,44.0,0.0,10.0,2.0,13.0,5486.5781422108685,-6.419838844123367,5478.0,13.0
condition_1,3291.0,781282.0,34.514586282545864,68.33898305084746,1.3220338983050848,30.0,0.0,9.0,2.0,14.0,4047.6027308889243,0.2782995276465682,4032.0,20.0
condition_1,1855.5,229502.0,29.001725475159258,36.69491525423729,1.6779661016949152,20.0,0.0,9.0,2.0,15.0,2180.0489487905943,0.1848291191997774,2165.0,18.0
condition_1,3109.5,801138.0,30.948663026844315,44.389830508474574,-0.3559322033898305,11.0,0.0,4.0,1.0,9.0,2643.8784101181914,0.4460127813281462,2619.0,15.0
condition_1,5870.5,7169347.0,3.479159956966792,137.33898305084745,-5.372881355932203,0.0,0.0,1.0,1.0,10.0,8138.719848946321,-6.991969991664353,8103.0,17.0
condition_1,944.0,258158.0,22.360062442380247,24.440677966101696,0.0,0.0,0.0,0.0,2.0,3.0,1493.0351639244661,-0.16521255904417903,1442.0,6.0
condition_1,570.5,133742.0,26.73630572295913,16.661016949152543,-0.05084745762711865,0.0,0.0,0.0,2.0,2.0,1036.1778778781118,-0.07074187274242853,983.0,5.0
condition_1,16.5,234.0,40.38461538461539,0.559322033898305,-0.05084745762711865,0.0,0.0,0.0,1.0,1.0,89.22887041691419,0.005501528202278411,33.0,3.0
condition_1,438.0,84258.0,4.300790429395429,13.864406779661017,0.0,0.0,0.0,0.0,0.0,2.0,871.0962135893294,-0.6140038899694359,818.0,4.0
condition_1,752.0,147056.0,35.72162985529322,22.779661016949152,0.0,0.0,0.0,2.0,1.0,7.0,1386.4321140689558,0.2566268407891079,1344.0,14.0
condition_1,832.0,229523.0,28.91155134779521,27.52542372881356,2.169491525423729,0.0,0.0,2.0,2.0,7.0,1666.2613707053686,0.02086690747429838,1624.0,16.0
condition_1,387.0,67301.0,8.014799185747611,13.11864406779661,0.0,0.0,0.0,0.0,1.0,5.0,823.2563942502609,-0.29533203667685476,774.0,10.0
condition_1,8177.0,4506257.0,39.22922438733521,103.86440677966101,0.4067796610169492,18.0,0.0,10.0,1.0,13.0,6147.769002599774,4.429647124201166,6128.0,15.0
condition_1,7564.5,2220389.0,27.60452425228192,119.67796610169492,1.88135593220339,79.0,5.0,17.0,2.0,18.0,7064.832493397039,-0.1751319811058637,7061.0,8.0
condition_1,21966.5,15283076.0,28.14297069516634,251.67796610169492,-0.3898305084745763,165.0,38.0,19.0,1.0,19.0,14849.258991090639,-2.0160600166713025,14849.0,2.0
condition_1,12033.0,4206515.0,32.754362934638294,125.22033898305085,-0.5423728813559322,92.0,0.0,18.0,0.0,17.0,7391.359187464235,0.6992775771047486,7388.0,4.0
condition_1,7174.5,2592039.0,42.98311136522251,86.76271186440678,-0.2542372881355932,40.0,0.0,13.0,2.0,15.0,5124.005299199565,2.8830508474576257,5119.0,12.0
condition_1,10074.5,3347216.0,31.74520646411824,123.20338983050847,0.6949152542372882,71.0,-5.0,15.0,2.0,18.0,7273.171656877121,1.0010002778549576,7269.0,12.0
condition_1,4607.0,1504341.0,33.177318839279124,75.49152542372882,6.033898305084746,40.0,-2.0,13.0,3.0,18.0,4460.338527465075,0.8039177549319249,4454.0,24.0
condition_1,16918.0,8736606.0,33.62657798692078,173.35593220338984,1.0169491525423728,114.0,0.0,17.0,2.0,19.0,10230.56293515018,1.613337038066126,10228.0,2.0
condition_1,13668.5,4444286.0,33.091453160305164,137.0,-1.1016949152542372,114.0,-31.0,19.0,2.0,19.0,8083.40684191848,1.89952764656849,8083.0,2.0
condition_1,19347.0,10666244.0,31.173311429965413,204.0,-2.169491525423729,154.0,-31.0,15.0,0.0,17.0,12038.354399861984,-0.05173659349819615,12036.0,6.0
condition_1,2524.0,632313.0,7.578616919152382,39.898305084745765,-0.7796610169491526,14.0,0.0,6.0,2.0,14.0,2373.542837739911,-1.9409002500694634,2354.0,23.0
condition_1,5122.0,1213782.0,39.31930280725864,63.559322033898304,3.1186440677966103,31.0,0.0,9.0,1.0,14.0,3763.8471166380864,2.0037232564601273,3750.0,15.0
condition_1,3880.0,729803.0,28.42852660238448,58.30508474576271,-2.8135593220338984,38.0,0.0,15.0,2.0,19.0,3449.403572699933,-0.2815504306751875,3440.0,21.0
condition_1,7927.0,6855685.0,34.75027834563578,145.6271186440678,-0.2033898305084746,45.0,0.0,12.0,2.0,15.0,8606.046802517296,0.592081133648235,8592.0,11.0
condition_1,594.0,81240.0,38.66079517479074,19.966101694915253,0.0,0.0,0.0,1.0,2.0,7.0,1222.2504836820335,0.023895526535148554,1178.0,14.0
condition_1,227.0,23421.0,33.54370009820247,5.966101694915254,0.0,0.0,0.0,0.0,1.0,3.0,401.7992925614934,0.08005001389274799,352.0,6.0
condition_1,175.0,9315.0,19.989049919484703,4.237288135593221,0.0,0.0,0.0,0.0,1.0,2.0,303.08123795540337,-0.09205334815226453,250.0,4.0
condition_1,841.0,165603.0,35.15800438397855,26.10169491525424,0.0,0.0,0.0,2.0,1.0,6.0,1585.1407192945858,0.3215059738816337,1540.0,12.0
condition_1,334.0,78102.0,3.0446723515402936,9.627118644067796,0.13559322033898305,0.0,0.0,0.0,1.0,2.0,620.4324293038743,-0.46590719644345663,568.0,5.0
